2.7.7.18	0.6120902714951056
4.3.1.19	0.5985503382488847
2.7.1.-	0.5380112285477544
2.5.1.18	0.5651326390103116
4.1.1.-	0.6012372179347288
4.1.1.1	0.5482791352695272
1.1.1.95	0.6714089705468005
1.10.2.2	0.5883099080187933
2.7.1.1	0.59770367160638
3.2.1.28	0.6444933768604709
2.7.1.4	0.5973992729926486
1.2.4.1	0.8239138124769246
3.5.1.1	0.7769857244576224
2.4.1.186	0.7456721193708659
1.4.1.4	0.6287654012867263
1.1.1.34	0.6384117621918345
1.1.1.37	0.5605861081283608
2.7.4.-	0.7115350389797959
2.7.4.3	0.6037154169945051
1.11.1.6	0.05225253825596844
1.11.1.9	0.7016018647158951
1.2.1.5	0.6662437115349357
2.7.4.7	0.5787768755521305
1.2.1.3	0.6826589405191719
2.5.1.54	0.5852390658048848
2.4.1.130	0.6563324328655883
5.4.2.2	0.6183523405164868
1.1.1.41	0.6130096696242567
1.1.1.42	0.5751831183635422
1.1.1.44	0.5970161785319592
2.4.1.141	0.7462468273297962
6.3.4.3	0.6507033736174307
6.3.4.2	0.5962040107100012
2.4.1.11	0.7898626592011534
4.1.1.74	0.6012372179347288
2.4.1.16	0.6701229693764222
1.5.1.5	0.6507033736174307
3.5.4.9	0.6507033736174307
4.1.1.72	0.5482791352695272
2.7.4.21	0.7776353186926723
3.5.1.23	0.784179726820964
1.1.1.100	0.5673875078972547
1.1.1.205	0.5582381781984532
4.1.3.21	0.5810950968002785
4.1.3.27	0.6213619702568198
6.3.5.5	0.5717628399540083
6.3.5.4	0.608941753815749
1.15.1.1	0.6236420117512533
2.7.1.91	0.5265891960202664
3.1.3.64	0.6564968883519999
4.1.1.65	0.6261815730972218
2.7.4.13	-0.06072974776421648
2.4.2.-	0.5567765403894708
2.5.1.6	0.6002878887383652
2.6.1.5	0.6108707972493493
3.5.1.41	0.8035339732016216
2.6.1.1	0.582258830063785
2.7.1.67	0.5653995665964777
1.3.5.1	-4.1441658317214
3.5.4.10	0.7160834297613936
2.3.3.9	0.6024030087219883
2.7.1.49	0.5787768755521305
2.7.1.40	0.6705401592135941
2.7.1.11	0.545386457900731
2.4.1.-	0.5918915989040917
2.3.3.1	0.598173069011502
2.4.2.7	0.2603436183294831
4.1.1.36	0.6839081507931661
2.3.1.7	0.5922617122692942
2.4.2.10	0.6127614429853325
1.8.1.9	0.6722740305285183
1.8.1.2	0.5972924367219926
3.1.3.36	0.7417443743018721
2.3.3.13	0.622465257305376
2.3.1.-	-0.01053245492386135
2.3.1.1	0.7351700777198739
3.1.3.21	7.93016446160826E-18
3.1.3.25	0.794357874093647
1.2.1.12	0.5963948631871121
5.3.3.8	0.6572773422695786
2.2.1.6	0.6507232222739194
2.3.1.86	0.601213364648744
2.7.6.1	0.5451286912771255
1.5.1.20	0.5644602065957957
1.1.1.1	0.3315644139425653
1.1.1.-	-0.02855497088866436
4.2.1.17	0.5895578906126857
4.2.1.11	0.6158250426095958
2.1.2.3	0.7160834297613936
6.4.1.2	0.19248417101491166
2.1.2.1	0.5911115022231445
6.4.1.1	0.5963187486231902
2.6.1.42	0.6769935141391382
2.2.1.1	0.5714083131295388
2.3.1.50	0.6130809368359327
3.1.1.31	0.6262295283297622
2.1.1.-	0.14337155441438537
2.3.1.42	0.6401558603110402
2.3.1.41	0.5277730646412784
6.2.1.5	0.5534850149524847
6.2.1.1	0.6503303932754002
2.3.1.39	0.5980081618478469
6.2.1.3	0.6243021282456753
1.17.4.1	0.5667741273822523
1.9.3.1	0.604870921633404
2.7.7.1	0.6120902714951056
1.1.1.8	0.595413146808725
4.2.1.3	0.5455111885662199
2.7.7.9	-0.044040856741049204
3.1.2.6	0.6433112324583466
2.3.1.15	0.6401558603110402
1.1.1.190	0.5767121949094106

