2.7.7.18	21.69052034318833
3.5.4.10	21.685735716880064
2.4.1.11	1.142631971090669
4.1.1.74	4.546785617822733
2.4.1.16	22.039814479654304
2.3.1.86	0.5425265108876078
1.5.1.5	21.33591871872791
2.7.6.1	21.745084930348472
3.5.4.9	21.33591871872791
4.1.1.72	3.310653865953402
4.3.1.19	5.3918007547558595
1.1.1.100	0.17772877559654562
2.3.3.9	21.898292474496074
1.1.1.1	1.9777150758424409
2.7.1.49	2.3899201177523537
1.1.1.205	3.046588334824619
4.1.3.27	1.1963327967156394
2.5.1.18	0.9952660605252507
6.3.4.14	21.534678654843024
6.3.4.16	0.9148939354520068
2.5.1.10	2.114778591890467
6.3.5.5	1.0977936984228551
6.3.5.4	21.768513653100186
4.2.1.11	21.814271417716164
2.7.1.40	2.344797201513619
2.1.2.3	21.685735716880064
6.4.1.2	21.534678654843024
2.1.2.1	21.818212521152454
2.7.1.11	2.4760512709186475
6.4.1.1	21.69884492386727
1.1.1.95	21.654428837599944
2.1.1.17	4.129511258761651
1.15.1.1	1.8396646629277693
2.6.1.42	22.09162545766243
2.7.1.1	21.87637001641103
3.2.1.28	0.6892550266344937
1.2.4.1	21.740930737714283
2.7.1.91	21.846702329958873
3.5.1.2	0.19410212198248994
3.5.1.1	21.955739546111438
2.4.1.186	21.719185070387887
2.3.1.199	21.890428934591853
2.3.3.1	2.3762899050487167
3.1.3.64	1.596804537308632
4.1.1.65	1.1924337796023876
2.4.2.7	1.6010905780144389
2.6.1.57	4.369433293223846
2.2.1.1	21.728844150351602
2.3.1.50	2.2323397733095045
3.6.1.75	21.608800677900987
1.1.1.399	21.654428837599944
1.4.1.4	22.012293267904003
3.1.1.31	21.969963515292754
3.1.3.106	21.608800677900987
1.1.1.34	21.938465577523672
2.3.1.42	21.82047912967801
2.3.1.41	0.4334482173448426
1.1.1.37	1.6519128587428136
1.11.1.6	21.933329784530105
1.11.1.9	1.135681867443666
1.2.1.4	4.450282418423364
2.7.4.7	2.3899201177523537
2.3.1.7	6.338083124612497
2.7.8.2	1.763439890127952
1.2.1.3	21.934936557773355
6.2.1.5	0.994145974438897
2.4.2.10	22.051796302136417
2.3.1.297	21.88372920919684
3.1.3.4	1.4482438342674173
6.2.1.1	21.817031337397673
2.3.1.39	0.611630504506775
6.2.1.3	5.303367668305478
4.1.1.43	4.546785617822733
1.11.1.24	21.941907217245337
1.8.1.9	1.0543289889006104
2.5.1.6	21.67304165637859
7.1.1.9	0.7113775832515589
2.5.1.54	21.91125129620451
1.8.1.2	1.2267639580505958
7.1.1.8	0.8407918824847717
1.17.4.1	1.2576748144377015
2.6.1.7	1.8372350662683448
3.5.1.41	21.87128966484608
2.6.1.1	1.9756267913469456
2.5.1.1	2.114778591890467
3.1.3.36	6.830303079475756
2.3.3.13	21.713995128722125
2.7.7.1	21.69052034318833
2.3.3.14	21.690868768739282
5.4.2.2	21.8460796304955
1.1.1.8	21.898455934256063
2.7.7.9	1.0394856757543764
1.1.1.41	21.735911316590332
1.1.1.42	21.73331801597344
2.7.1.67	3.315673423309541
1.1.1.44	21.858840271088027
3.1.2.6	21.775706383184186
2.3.1.1	3.275995580176098
2.3.1.15	21.82047912967801
3.1.3.25	21.86085952621598
1.3.5.1	1.4122230802295752
6.3.4.3	21.33591871872791
6.3.4.2	21.836612121108153
1.2.1.12	1.811103004733802
