2.7.7.18	0.557322710096709
4.3.1.19	0.5498668742659519
2.7.1.-	0.43794893392182155
2.5.1.18	0.5225698311802545
4.1.1.-	0.5478039919443933
4.1.1.1	0.5416356136571457
1.1.1.95	0.608579870783694
1.10.2.2	0.5402809485456106
2.7.1.1	0.5483668453277111
3.2.1.28	0.574517176245301
2.7.1.4	0.5528858810299744
1.2.4.1	0.5533278369134792
3.5.1.1	0.628685271332751
2.4.1.186	0.6785144836214203
1.4.1.4	0.5689527545096127
1.1.1.34	0.5758031840605193
1.1.1.37	0.5094407766656844
2.7.4.-	0.6392227435186416
2.7.4.3	0.5350351280488551
1.11.1.6	0.6430669591279058
1.11.1.9	0.6397654104290263
1.2.1.5	0.5832761396427717
2.7.4.7	0.5157452554868225
1.2.1.3	0.6082216863220379
2.5.1.54	0.5366527566255448
2.4.1.130	0.5922700405178205
5.4.2.2	0.5624602554866279
1.1.1.41	0.5512002297391838
1.1.1.42	0.512143596426218
1.1.1.44	0.5339095785247328
2.4.1.141	0.5907947869198328
6.3.4.3	0.49654501407667234
6.3.4.2	0.5387225215432399
2.4.1.11	0.6237433391804333
4.1.1.74	0.5478039919443933
2.4.1.16	0.6050916327322889
1.5.1.5	0.49654501407667234
3.5.4.9	0.49654501407667234
4.1.1.72	0.5416356136571457
2.7.4.21	0.6164878284919285
3.5.1.23	0.611421657969444
1.1.1.100	0.5246247188751615
1.1.1.205	0.4913536537423494
4.1.3.21	0.5275121706127518
4.1.3.27	0.5534469329863557
6.3.5.5	0.5232728802084026
6.3.5.4	0.5489322173537241
1.15.1.1	0.5743875194232478
2.7.1.91	0.48133269675568185
3.1.3.64	0.6030286137280335
4.1.1.65	0.5639763162488258
2.7.4.13	-0.08482677296238605
2.4.2.-	0.49532218192974803
2.5.1.6	0.5312090480180996
2.6.1.5	0.515745890038879
3.5.1.41	0.7479179294281586
2.6.1.1	0.5352265777566609
2.7.1.67	0.503226533320637
1.3.5.1	0.2286665337952713
3.5.4.10	0.5297942270530747
2.3.3.9	0.5532642407734635
2.7.1.49	0.5157452554868225
2.7.1.40	0.503695881807256
2.7.1.11	0.4756117222542468
2.4.1.-	0.4863241735300222
2.3.3.1	0.5528995113082775
2.4.2.7	0.5001623679163834
4.1.1.36	0.6160297654719671
2.3.1.7	0.5320030650401824
2.4.2.10	0.5583134266921834
1.8.1.9	0.5829410781010979
1.8.1.2	0.5491149158567683
3.1.3.36	0.6776398904214033
2.3.3.13	0.5477334270327708
2.3.1.-	-0.07921012740908094
2.3.1.1	0.5739261232016422
3.1.3.21	7.93016446160826E-18
3.1.3.25	0.6455489477142567
1.2.1.12	0.5408583198647646
5.3.3.8	0.6018430141164343
2.2.1.6	0.5075225897781784
2.3.1.86	0.5615697492463615
2.7.6.1	0.4889202870693407
1.5.1.20	0.5076166517964731
1.1.1.1	0.27392140546221505
1.1.1.-	-0.05953238500969343
4.2.1.17	0.5423173533239843
4.2.1.11	0.5504244703699945
2.1.2.3	0.5297942270530747
6.4.1.2	0.4943358949716373
2.1.2.1	0.5328177253945477
6.4.1.1	0.5323018021988554
2.6.1.42	0.5298263104778635
2.2.1.1	0.5142257358611187
2.3.1.50	0.5487862917419697
3.1.1.31	0.5605374738678167
2.1.1.-	0.10885722059898725
2.3.1.42	0.5709227657479728
2.3.1.41	0.4907713468994587
6.2.1.5	0.49642919178712114
6.2.1.1	0.5019160208262601
2.3.1.39	0.5546201665388204
6.2.1.3	0.4973644565984948
1.17.4.1	0.5120374188220582
1.9.3.1	0.5360523128627611
2.7.7.1	0.557322710096709
1.1.1.8	0.5419318997119837
4.2.1.3	0.4961108308715397
2.7.7.9	-0.07365434859466555
3.1.2.6	0.5813262186653685
2.3.1.15	0.5709227657479728
1.1.1.190	0.5074016773176993

